,Gender,Age,Annual Income (k),Spending Score (1-100),Email,label
9015,1,49.0,62.0,56.0,bailey.wendy@funk.net,0
9016,1,21.0,62.0,42.0,zmoen@hotmail.com,0
9017,1,20.0,63.0,50.0,enrique67@yahoo.com,0
9019,1,68.0,63.0,43.0,usimonis@jerde.com,0
9020,1,66.0,63.0,48.0,isac41@schuppe.org,0
9021,1,65.0,63.0,52.0,lchamplin@quigley.com,0
9022,1,19.0,63.0,54.0,armani86@cassin.com,0
9023,1,38.0,64.0,42.0,gferry@miller.com,0
9024,1,19.0,64.0,46.0,garth65@mueller.com,0
9025,1,18.0,65.0,48.0,dickens.emma@yahoo.com,0
9026,1,69.0,65.0,50.0,liam.marks@sawayn.com,0
9028,1,49.0,65.0,59.0,rrunolfsdottir@cormier.org,0
9029,1,18.0,67.0,43.0,bethany.boyle@gmail.com,0
9030,1,50.0,67.0,57.0,simonis.clare@gmail.com,0
9031,1,27.0,67.0,56.0,iauer@dibbert.com,0
9033,1,40.0,69.0,58.0,eula.schamberger@hoppe.biz,0
9034,1,39.0,69.0,91.0,hahn.olaf@streich.org,0
9035,1,32.0,70.0,29.0,csmith@hotmail.com,0
9037,1,43.0,71.0,35.0,rosinski@little.com,0
9038,1,40.0,71.0,95.0,delbert99@gmail.com,0
9039,1,56.0,71.0,75.0,forest.stark@yahoo.com,0
9040,1,39.0,71.0,75.0,ibruen@stehr.com,0
9041,1,25.0,72.0,34.0,hulda.kutch@sanford.com,0
9042,1,31.0,72.0,71.0,mante.turner@hotmail.com,0
9043,1,29.0,73.0,88.0,sjast@deckow.com,0
9044,1,32.0,61.0,73.0,cindy73@rempel.biz,0
9045,1,35.0,120.0,72.0,daniel.diamond@yahoo.com,0
9046,1,32.0,75.0,93.0,gottlieb.patrick@yahoo.com,0
9047,1,28.0,76.0,40.0,kreiger.adelbert@yahoo.com,0
9048,1,32.0,76.0,87.0,olga.larson@flatley.com,0
9049,1,28.0,123.0,97.0,johnston.donavon@king.com,0
9050,1,22.0,77.0,36.0,yfisher@yahoo.com,0
9051,1,32.0,77.0,74.0,roberta.oconner@hotmail.com,0
9052,1,34.0,78.0,22.0,alva76@schoen.com,0
9053,1,34.0,78.0,90.0,peter65@kutch.com,0
9055,1,38.0,78.0,76.0,june75@yahoo.com,0
9056,1,30.0,78.0,78.0,shanie.hudson@witting.biz,0
9057,1,30.0,78.0,73.0,nolan.mireille@goyette.com,0
9058,1,56.0,79.0,35.0,sophia82@hotmail.com,0
9059,1,29.0,79.0,83.0,jast.carmela@yahoo.com,0
9060,1,31.0,56.0,93.0,gene98@ruecker.com,0
9061,1,50.0,85.0,26.0,zhartmann@ledner.info,0
9062,1,36.0,85.0,75.0,ludie.raynor@dooley.org,0
9063,1,44.0,86.0,95.0,america.breitenberg@hotmail.com,0
9064,1,36.0,87.0,27.0,swiza@yahoo.com,0
9066,1,28.0,87.0,75.0,goldner.allan@hagenes.com,0
9067,1,36.0,87.0,92.0,renee98@ward.org,0
9068,1,30.0,88.0,86.0,susan.balistreri@ruecker.com,0
9069,1,27.0,88.0,69.0,orland45@corwin.net,0
9070,1,35.0,93.0,90.0,jeanie57@hotmail.com,0
9071,1,37.0,97.0,32.0,pheller@okon.com,0
9073,1,29.0,98.0,88.0,kaylin70@hahn.com,0
9074,1,41.0,99.0,39.0,tiara.kozey@yahoo.com,0
9075,1,50.0,99.0,97.0,monahan.vicente@schuppe.com,0
9076,1,54.0,101.0,24.0,qfritsch@hotmail.com,0
9077,1,28.0,101.0,68.0,kozey.arthur@schaefer.com,0
9078,1,36.0,103.0,85.0,qvandervort@gmail.com,0
9080,1,32.0,103.0,69.0,vstroman@witting.com,0
9081,1,38.0,113.0,91.0,alden.donnelly@pfeffer.com,0
9082,1,23.0,120.0,79.0,jamaal.swaniawski@hotmail.com,0
9083,1,45.0,126.0,28.0,johnson.casper@kuhn.com,0
9084,1,32.0,126.0,74.0,bruen.julio@bartoletti.biz,0
9085,1,59.0,137.0,83.0,ziemann.kamron@borer.com,0
9086,1,23.0,45.0,77.0,glenna.veum@braun.com,0
9087,1,23.0,44.0,94.0,ogreenfelder@schaefer.com,0
9088,1,24.0,55.0,77.0,fwolff@schowalter.biz,0
9089,1,53.0,21.0,35.0,kub.juana@barrows.com,0
9090,1,20.0,34.0,66.0,prosacco.brenna@gmail.com,0
9091,1,52.0,23.0,29.0,padberg.preston@purdy.org,0
9092,1,35.0,23.0,98.0,osbaldo.treutel@yahoo.com,0
9093,1,35.0,24.0,35.0,melvin29@kuvalis.info,0
9094,1,25.0,24.0,73.0,cordell.muller@quigley.com,0
9095,1,31.0,25.0,73.0,blick.brooklyn@gmail.com,0
9096,1,39.0,28.0,78.0,borer.reanna@gmail.com,0
9097,1,29.0,28.0,82.0,freda81@goyette.com,0
9098,1,45.0,234.0,32.0,melvina.wuckert@hotmail.com,0
9099,1,35.0,28.0,61.0,fbode@hermann.org,0
9100,1,40.0,24.0,31.0,hans50@gottlieb.biz,0
9101,1,23.0,234.0,87.0,tiffany.larkin@gmail.com,0
9102,1,21.0,30.0,73.0,rroberts@parker.com,0
9103,1,18.0,123.0,92.0,electa82@pfannerstill.net,0
9104,1,21.0,55.0,81.0,lshanahan@hotmail.com,0
9105,1,30.0,34.0,73.0,tamara.harber@leuschke.com,0
9106,1,36.0,37.0,26.0,xstreich@yahoo.com,0
9107,1,20.0,23.0,75.0,nicolas.coleman@yahoo.com,0
9108,1,65.0,38.0,35.0,sylvia75@gmail.com,0
9109,1,24.0,38.0,92.0,tristin30@schowalter.biz,0
9110,1,48.0,39.0,36.0,thad91@veum.com,0
9111,1,45.0,39.0,61.0,michelle02@wisozk.biz,0
9112,1,49.0,33.0,28.0,jweissnat@okeefe.net,0
9113,1,24.0,39.0,65.0,norn@gmail.com,0
9114,1,50.0,40.0,55.0,elton.wilderman@gmail.com,0
9116,1,29.0,40.0,42.0,obogisich@wiza.com,0
9117,1,31.0,40.0,42.0,ustehr@hotmail.com,0
9118,1,49.0,45.0,52.0,bettie40@gusikowski.com,0
9119,1,33.0,42.0,60.0,jtorphy@gmail.com,0
9120,1,31.0,43.0,54.0,reva17@hotmail.com,0
9121,1,59.0,43.0,60.0,beahan.jarrell@gmail.com,0
9122,1,50.0,43.0,45.0,beahan.elliott@gmail.com,0
9123,1,47.0,43.0,41.0,fstrosin@koepp.net,0
9124,1,32.0,44.0,50.0,cristopher.halvorson@yahoo.com,0
9125,1,69.0,44.0,46.0,bgoyette@yahoo.com,0
9126,1,27.0,46.0,51.0,rhea60@macejkovic.com,0
9128,1,70.0,46.0,56.0,balistreri.margarita@abshire.com,0
9129,1,19.0,46.0,55.0,dandre31@gmail.com,0
9131,1,19.0,47.0,67.0,bahringer.lisette@ward.org,0
9132,1,63.0,55.0,51.0,hhalvorson@nolan.biz,0
9133,1,18.0,48.0,59.0,catharine61@braun.net,0
9134,1,43.0,48.0,50.0,mrau@frami.com,0
9135,1,68.0,48.0,48.0,roscoe37@hotmail.com,0
9137,1,32.0,48.0,47.0,shawn45@douglas.com,0
9138,1,70.0,49.0,55.0,nick.mccullough@hotmail.com,0
9139,1,47.0,123.0,42.0,marlee04@yahoo.com,0
9140,1,60.0,50.0,77.0,bgutmann@hotmail.com,0
9141,1,60.0,50.0,56.0,tyra.kautzer@yahoo.com,0
9142,1,59.0,54.0,47.0,chelsey.ward@jones.biz,0
9143,1,26.0,54.0,30.0,robel.drake@lehner.info,0
9144,1,67.0,54.0,53.0,wschuppe@morar.com,0
9145,1,40.0,54.0,48.0,deichmann@parisian.com,0
9146,1,23.0,54.0,52.0,dmohr@hotmail.com,0
9147,1,49.0,111.0,42.0,melyna17@bergstrom.com,0
9149,1,38.0,54.0,55.0,zreichert@yahoo.com,0
9150,1,67.0,54.0,41.0,edwina.carroll@kuhlman.com,0
9151,1,32.0,54.0,44.0,nikolaus.jimmy@steuber.com,0
9152,1,21.0,54.0,57.0,nikolas59@yahoo.com,0
9153,1,48.0,54.0,46.0,arnaldo83@hotmail.com,0
9154,1,45.0,222.0,58.0,thomas87@bode.com,0
9155,1,22.0,57.0,55.0,melissa.dicki@bogisich.net,0
9156,1,34.0,58.0,60.0,gia91@russel.com,0
9158,1,68.0,59.0,55.0,omari81@gmail.com,0
9160,1,48.0,60.0,49.0,kaelyn.kreiger@yahoo.com,0
9161,1,40.0,120.0,40.0,esther74@mccullough.com,0
9162,1,32.0,60.0,42.0,ozella.rodriguez@hotmail.com,0
9163,1,24.0,60.0,52.0,smitham.carolanne@hotmail.com,0
9165,1,27.0,60.0,50.0,oziemann@altenwerth.com,0
9166,1,34.0,61.0,42.0,keeling.fannie@yahoo.com,0
9167,1,20.0,45.0,49.0,milford77@gmail.com,0
9168,1,30.0,137.0,83.0,mleffler@gmail.com,0
9169,1,23.0,45.0,77.0,monahan.danyka@yahoo.com,0
9170,1,23.0,44.0,94.0,fluettgen@kozey.com,0
9171,1,24.0,55.0,77.0,elmo84@yahoo.com,0
9172,1,53.0,21.0,35.0,cruickshank.tiara@hotmail.com,0
9173,1,20.0,34.0,66.0,fadel.willard@hotmail.com,0
9174,1,52.0,23.0,29.0,carli.kuphal@yahoo.com,0
9176,1,35.0,24.0,35.0,baby67@gmail.com,0
9177,1,25.0,24.0,73.0,will.bernardo@hotmail.com,0
9178,1,31.0,25.0,73.0,fay08@padberg.biz,0
9179,1,29.0,28.0,82.0,zpadberg@yahoo.com,0
9180,1,45.0,28.0,32.0,wilderman.paxton@yahoo.com,0
9181,1,35.0,28.0,61.0,edwardo00@mante.com,0
9183,1,23.0,29.0,87.0,fwatsica@klocko.com,0
9184,1,21.0,30.0,73.0,porn@rice.org,0
9185,1,18.0,123.0,92.0,ambrose74@hotmail.com,0
9186,1,21.0,33.0,81.0,lsimonis@hotmail.com,0
9187,1,30.0,34.0,73.0,immanuel74@hand.com,0
9188,1,36.0,37.0,26.0,dach.nelson@hotmail.com,0
9189,1,20.0,23.0,75.0,cummings.eugenia@hotmail.com,0
9190,1,65.0,222.0,35.0,mckenzie.amalia@yahoo.com,0
9191,1,24.0,38.0,92.0,gerhold.alexander@yahoo.com,0
9192,1,48.0,39.0,36.0,bernadine95@gmail.com,0
9193,1,45.0,39.0,61.0,bridgette93@gmail.com,0
9194,1,49.0,33.0,28.0,eblock@yahoo.com,0
9195,1,24.0,39.0,65.0,damore.kaleigh@yahoo.com,0
9197,1,27.0,40.0,47.0,ohoeger@hotmail.com,0
9198,1,29.0,40.0,42.0,erolfson@hotmail.com,0
9199,1,31.0,40.0,42.0,jovan.kihn@gmail.com,0
9200,1,49.0,45.0,52.0,leonora70@effertz.com,0
9201,1,33.0,42.0,60.0,aniya48@gmail.com,0
9202,1,31.0,43.0,54.0,kbeahan@gmail.com,0
9203,1,59.0,43.0,60.0,elenor44@gmail.com,0
9204,1,50.0,43.0,45.0,tyreek.romaguera@windler.com,0
9206,1,32.0,44.0,50.0,little.fidel@raynor.com,0
9207,1,69.0,44.0,46.0,shayna.kuhlman@yahoo.com,0
9208,1,27.0,46.0,51.0,asha.senger@yahoo.com,0
9210,1,70.0,46.0,56.0,breanna57@parisian.com,0
9211,1,19.0,46.0,55.0,toby.deckow@gmail.com,0
9212,1,67.0,47.0,52.0,gavin17@hintz.biz,0
9213,1,19.0,47.0,59.0,grady21@yahoo.com,0
9215,1,18.0,48.0,59.0,ottis.kulas@brekke.info,0
9216,1,43.0,48.0,50.0,jerry39@jenkins.com,0
9217,1,68.0,48.0,48.0,rohan.herman@bernier.com,0
9218,1,19.0,48.0,59.0,vschuppe@yahoo.com,0
9219,1,32.0,48.0,47.0,jany81@hotmail.com,0
9220,1,70.0,49.0,55.0,dietrich.albertha@ryan.com,0
9221,1,47.0,123.0,42.0,johan84@yahoo.com,0
9222,1,60.0,50.0,49.0,ena.cummings@marvin.net,0
9224,1,59.0,54.0,47.0,hettie42@hotmail.com,0
9225,1,26.0,54.0,54.0,crona.isaac@koelpin.biz,0
9226,1,67.0,54.0,53.0,alessandra.will@conn.biz,0
9227,1,40.0,54.0,48.0,lesly.koss@yahoo.com,0
9228,1,23.0,54.0,52.0,conn.kyle@leuschke.com,0
9229,1,49.0,111.0,42.0,herzog.stefan@hotmail.com,0
9230,1,57.0,54.0,51.0,mwunsch@yahoo.com,0
9231,1,38.0,54.0,55.0,fritsch.jennyfer@gmail.com,0
9233,1,46.0,54.0,44.0,nwilkinson@grady.com,0
9234,1,21.0,54.0,57.0,jast.juanita@hickle.biz,0
9235,1,48.0,54.0,46.0,dgraham@veum.com,0
9236,1,45.0,222.0,58.0,ally.sawayn@gibson.com,0
9237,1,22.0,57.0,55.0,powlowski.mae@herman.com,0
9238,1,34.0,58.0,60.0,lula.murray@effertz.com,0
9239,1,50.0,58.0,46.0,okeefe.jacklyn@toy.org,0
9240,1,68.0,59.0,55.0,wintheiser.bertram@sawayn.biz,0
9242,1,48.0,60.0,49.0,kovacek.dariana@gmail.com,0
9243,1,40.0,60.0,40.0,miles77@gleason.net,0
9244,1,32.0,60.0,42.0,ukohler@kutch.com,0
9245,1,24.0,60.0,36.0,bell22@gmail.com,0
9246,1,47.0,60.0,47.0,jerod43@yahoo.com,0
9247,1,27.0,60.0,50.0,dietrich.beryl@dach.org,0
9248,1,34.0,61.0,42.0,era.morissette@simonis.org,0
9249,1,20.0,45.0,49.0,lorenzo.lang@schuppe.com,0
9251,1,49.0,62.0,48.0,drippin@steuber.biz,0
9252,1,67.0,62.0,59.0,joanne.corkery@schinner.com,0
9253,1,26.0,62.0,55.0,curt.borer@gmail.com,0
9254,1,49.0,62.0,56.0,lenore.brown@hoeger.org,0
9255,1,21.0,62.0,42.0,douglas20@hotmail.com,0
9256,1,66.0,54.0,50.0,carolyn.mcdermott@gmail.com,0
9257,1,56.0,63.0,46.0,suzanne.hoppe@gmail.com,0
9258,1,68.0,63.0,43.0,alda13@bruen.net,0
9259,1,66.0,63.0,48.0,ora18@gmail.com,0
9260,1,65.0,63.0,52.0,ledner.paolo@johnson.net,0
9261,1,19.0,63.0,54.0,cremin.roxanne@russel.com,0
9262,1,38.0,64.0,42.0,luna.feest@gmail.com,0
9263,1,19.0,64.0,46.0,ofisher@boehm.org,0
9264,1,18.0,65.0,48.0,anna.kreiger@west.com,0
9265,1,69.0,65.0,50.0,eloisa19@yahoo.com,0
9266,1,63.0,65.0,43.0,delbert60@gmail.com,0
9267,1,49.0,65.0,59.0,katarina82@hotmail.com,0
9269,1,50.0,67.0,57.0,tfunk@moore.com,0
9270,1,27.0,67.0,56.0,jacobs.mckenna@yahoo.com,0
9271,1,38.0,67.0,40.0,yasmin.mueller@moen.org,0
9272,1,40.0,44.0,58.0,yadira63@pagac.info,0
9273,1,39.0,69.0,91.0,gmarks@legros.com,0
9274,1,23.0,70.0,29.0,allene.berge@harvey.net,0
9275,1,23.0,70.0,77.0,uziemann@gmail.com,0
9276,1,43.0,71.0,35.0,sigrid.muller@yahoo.com,0
9277,1,40.0,71.0,95.0,genoveva76@buckridge.com,0
9279,1,39.0,71.0,75.0,solson@considine.com,0
9280,1,25.0,72.0,34.0,schneider.lonny@gmail.com,0
9281,1,31.0,72.0,71.0,brendan27@yahoo.com,0
9283,1,29.0,73.0,88.0,shayna.tillman@hotmail.com,0
9284,1,32.0,73.0,73.0,elinor70@gmail.com,0
9285,1,35.0,74.0,72.0,jacinthe.mckenzie@hotmail.com,0
9287,1,28.0,76.0,40.0,erick.friesen@rippin.com,0
9288,1,32.0,76.0,87.0,eliza36@herzog.com,0
9289,1,28.0,77.0,97.0,cleta.lebsack@yahoo.com,0
9290,1,25.0,77.0,36.0,drice@herman.com,0
9291,1,32.0,77.0,74.0,qohara@gmail.com,0
9292,1,34.0,78.0,22.0,kertzmann.thora@purdy.biz,0
9293,1,34.0,230.0,88.0,fsimonis@hotmail.com,0
9294,1,39.0,78.0,88.0,gino99@abernathy.com,0
9295,1,38.0,78.0,76.0,ypagac@skiles.org,0
9296,1,27.0,78.0,89.0,letha.bashirian@bergstrom.com,0
9297,1,30.0,78.0,78.0,emilio46@yahoo.com,0
9298,1,34.0,78.0,40.0,abbott.leopoldo@gmail.com,0
9299,1,30.0,78.0,73.0,ptorp@yahoo.com,0
9300,1,56.0,79.0,35.0,kyle.goldner@franecki.biz,0
9301,1,29.0,79.0,83.0,murray.juliana@gmail.com,0
9302,1,44.0,81.0,93.0,hcorwin@stark.com,0
9303,1,50.0,85.0,26.0,flakin@yahoo.com,0
9304,1,36.0,85.0,75.0,alize.tremblay@lindgren.com,0
9305,1,33.0,86.0,95.0,holly.wunsch@hotmail.com,0
9307,1,32.0,87.0,63.0,wraynor@jacobson.org,0
9308,1,40.0,87.0,50.0,camille.wiegand@corkery.info,0
9309,1,28.0,87.0,75.0,weissnat.anne@gmail.com,0
9310,1,36.0,87.0,92.0,zhaley@hotmail.com,0
9311,1,30.0,88.0,86.0,cordia22@gmail.com,0
9312,1,27.0,88.0,69.0,ewald.stamm@wuckert.net,0
9313,1,35.0,93.0,66.0,estel.prosacco@gleason.info,0
9314,1,37.0,97.0,32.0,breitenberg.cleveland@hill.com,0
9315,1,32.0,97.0,86.0,brielle.runolfsson@gmail.com,0
9316,1,29.0,98.0,88.0,wblock@padberg.com,0
9317,1,60.0,99.0,39.0,hill.nash@paucek.com,0
9318,1,50.0,99.0,97.0,naomie.bins@gerhold.com,0
9319,1,54.0,101.0,24.0,alisa31@hotmail.com,0
9320,1,28.0,101.0,68.0,dickens.elisabeth@blanda.com,0
9321,1,36.0,103.0,85.0,aklocko@dickens.net,0
9322,1,34.0,103.0,23.0,maribel.hamill@cummings.biz,0
9323,1,32.0,55.0,69.0,senger.moises@ernser.com,0
9324,1,38.0,113.0,91.0,hackett.chesley@gmail.com,0
9325,1,23.0,120.0,79.0,fisher.arvel@hotmail.com,0
9326,1,45.0,126.0,28.0,bulah04@gmail.com,0
9327,1,32.0,145.0,74.0,npaucek@gmail.com,0
9328,1,59.0,137.0,83.0,cormier.shanel@hessel.com,0
9329,1,29.0,120.0,39.0,gutmann.amparo@yahoo.com,0
9330,1,31.0,130.0,40.0,hkoelpin@yahoo.com,0
9331,1,53.0,21.0,35.0,mia.wintheiser@yahoo.com,0
9332,1,20.0,21.0,66.0,quitzon.phoebe@labadie.org,0
9333,1,52.0,23.0,29.0,jeffry.olson@cole.com,0
9334,1,35.0,23.0,98.0,lbernhard@botsford.com,0
9335,1,31.0,24.0,91.0,plowe@yahoo.com,0
9336,1,25.0,24.0,73.0,audie82@king.com,0
9337,1,31.0,25.0,73.0,jaclyn19@becker.com,0
9338,1,29.0,28.0,82.0,gfahey@johns.info,0
9339,1,45.0,28.0,32.0,bmclaughlin@hotmail.com,0
9340,1,35.0,28.0,50.0,dubuque.vincenza@yahoo.com,0
9341,1,40.0,29.0,31.0,matilda60@hotmail.com,0
9342,1,23.0,29.0,87.0,qrunolfsdottir@hotmail.com,0
9343,1,21.0,30.0,73.0,fnienow@pfeffer.biz,0
9344,1,18.0,33.0,92.0,meghan.okon@jerde.com,0
9345,1,21.0,33.0,81.0,ricky01@hotmail.com,0
9346,1,30.0,34.0,73.0,braulio50@marquardt.com,0
9347,1,36.0,37.0,26.0,jenkins.clemmie@turner.org,0
9348,1,20.0,222.0,75.0,jakayla.walker@gmail.com,0
9349,1,65.0,38.0,35.0,mrussel@hodkiewicz.info,0
9350,1,24.0,38.0,77.0,mmarquardt@gmail.com,0
9351,1,48.0,39.0,36.0,umaggio@yahoo.com,0
9352,1,45.0,39.0,61.0,kirlin.kendall@gottlieb.info,0
9353,1,21.0,39.0,28.0,qbartoletti@gmail.com,0
9354,1,24.0,230.0,65.0,shields.orlando@hodkiewicz.net,0
9355,1,50.0,40.0,55.0,rogelio.gulgowski@towne.info,0
9356,1,27.0,40.0,47.0,junior.gerhold@hotmail.com,0
9357,1,29.0,40.0,42.0,cathy79@gmail.com,0
9358,1,31.0,40.0,42.0,irma.beahan@gmail.com,0
9359,1,49.0,42.0,52.0,bartoletti.vella@gmail.com,0
9360,1,33.0,42.0,60.0,hhodkiewicz@gibson.com,0
9361,1,31.0,43.0,54.0,xrodriguez@hotmail.com,0
9362,1,59.0,43.0,60.0,mills.ludwig@hotmail.com,0
9363,1,50.0,43.0,45.0,madelyn65@yahoo.com,0
9364,1,47.0,43.0,41.0,jessika.sipes@roob.biz,0
9365,1,32.0,44.0,50.0,klein.ayden@schaefer.org,0
9367,1,56.0,46.0,51.0,urodriguez@gmail.com,0
9368,1,53.0,46.0,66.0,tracy.langosh@oconner.com,0
9369,1,70.0,46.0,56.0,avis.kiehn@parisian.com,0
9370,1,19.0,46.0,55.0,verner78@yahoo.com,0
9372,1,19.0,47.0,59.0,opollich@gmail.com,0
9373,1,63.0,48.0,51.0,nader.shanelle@hotmail.com,0
9374,1,18.0,48.0,59.0,aritchie@batz.net,0
9375,1,43.0,48.0,50.0,casandra22@okeefe.info,0
9376,1,68.0,48.0,48.0,wlueilwitz@yahoo.com,0
9378,1,32.0,48.0,47.0,anderson.elsa@grant.info,0
9379,1,32.0,49.0,55.0,lenore.krajcik@cole.com,0
9380,1,47.0,49.0,90.0,ysatterfield@jacobi.com,0
9381,1,60.0,50.0,49.0,fern26@quigley.com,0
9382,1,59.0,54.0,47.0,connelly.ewell@yahoo.com,0
9383,1,26.0,54.0,54.0,gabriella69@halvorson.com,0
9384,1,67.0,54.0,53.0,tyrique95@wilkinson.com,0
9386,1,23.0,54.0,52.0,luciano87@ondricka.com,0
9387,1,49.0,54.0,42.0,noconner@yahoo.com,0
9388,1,57.0,54.0,51.0,garrick.deckow@lang.net,0
9390,1,67.0,54.0,41.0,julius56@considine.net,0
9391,1,46.0,54.0,44.0,elijah39@kunde.org,0
9392,1,21.0,54.0,57.0,dlarson@waters.com,0
9393,1,48.0,54.0,46.0,xmitchell@heaney.com,0
9394,1,22.0,57.0,55.0,melvina.spencer@ferry.org,0
9395,1,34.0,58.0,60.0,clifton32@gmail.com,0
9396,1,50.0,58.0,46.0,mhintz@streich.biz,0
9397,1,68.0,59.0,55.0,xbode@gerhold.com,0
9398,1,18.0,59.0,41.0,pzemlak@gmail.com,0
9399,1,48.0,60.0,49.0,imani.balistreri@gmail.com,0
9400,1,40.0,60.0,40.0,ferne45@yahoo.com,0
9402,1,24.0,60.0,52.0,glenna96@bruen.com,0
9403,1,47.0,60.0,47.0,amari.wehner@gmail.com,0
9404,1,27.0,60.0,50.0,eloy.auer@hamill.com,0
9406,1,20.0,61.0,49.0,pbergstrom@greenholt.net,0
9407,1,59.0,137.0,83.0,margarita.mcdermott@hayes.biz,0
9408,1,23.0,45.0,77.0,klind@hyatt.com,0
9409,1,23.0,44.0,94.0,schultz.jerrell@cruickshank.net,0
9410,1,24.0,55.0,77.0,rico.purdy@gmail.com,0
9411,1,53.0,21.0,35.0,quitzon.elvera@hotmail.com,0
9412,1,20.0,34.0,66.0,damian04@gmail.com,0
9413,1,52.0,23.0,29.0,moen.krystel@gmail.com,0
9414,1,35.0,23.0,98.0,vkassulke@gmail.com,0
9415,1,35.0,24.0,35.0,antonetta58@gmail.com,0
9416,1,25.0,24.0,73.0,leffler.malvina@turcotte.net,0
9417,1,31.0,25.0,73.0,bruen.margarete@ruecker.com,0
9418,1,39.0,28.0,78.0,asa.hessel@leffler.com,0
9419,1,29.0,28.0,82.0,eparker@swaniawski.com,0
9420,1,45.0,234.0,32.0,rkiehn@bins.com,0
9421,1,35.0,28.0,61.0,kilback.adah@hotmail.com,0
9422,1,40.0,24.0,31.0,yesenia68@hotmail.com,0
9423,1,23.0,234.0,87.0,sasha88@hickle.org,0
9424,1,21.0,30.0,73.0,ghilpert@yahoo.com,0
9425,1,18.0,123.0,92.0,camron18@yahoo.com,0
9426,1,21.0,55.0,81.0,mclaughlin.jacinthe@huel.com,0
9427,1,30.0,34.0,73.0,watsica.nicole@yahoo.com,0
9428,1,36.0,37.0,26.0,nathaniel.tremblay@gmail.com,0
9429,1,20.0,23.0,75.0,rlockman@hotmail.com,0
9430,1,65.0,38.0,35.0,lillian.barton@hotmail.com,0
9431,1,24.0,38.0,92.0,dashawn73@heathcote.info,0
9432,1,48.0,39.0,36.0,abraham.hermiston@gmail.com,0
9433,1,45.0,39.0,61.0,florence.trantow@wolf.info,0
9434,1,49.0,33.0,28.0,gregorio.konopelski@gmail.com,0
9435,1,24.0,39.0,65.0,yokon@hotmail.com,0
9436,1,50.0,40.0,55.0,leuschke.jeremie@lang.biz,0
9438,1,29.0,40.0,42.0,yschuppe@hilpert.com,0
9439,1,31.0,40.0,42.0,lisa.friesen@hotmail.com,0
9440,1,49.0,45.0,52.0,nikolas39@yahoo.com,0
9441,1,33.0,42.0,60.0,ernser.yolanda@yahoo.com,0
9442,1,31.0,43.0,54.0,qbalistreri@casper.com,0
9443,1,59.0,43.0,60.0,jett.gibson@gmail.com,0
9444,1,50.0,43.0,45.0,vpagac@wintheiser.com,0
9445,1,47.0,43.0,41.0,hdeckow@hotmail.com,0
9446,1,32.0,44.0,50.0,jordane53@conroy.net,0
9447,1,69.0,44.0,46.0,mbins@gibson.biz,0
9448,1,27.0,46.0,51.0,tlind@yahoo.com,0
9450,1,70.0,46.0,56.0,johns.nettie@dubuque.info,0
9451,1,19.0,46.0,55.0,tierra.lehner@king.biz,0
9453,1,19.0,47.0,67.0,vbuckridge@hotmail.com,0
9454,1,63.0,55.0,51.0,michael33@hotmail.com,0
9455,1,18.0,48.0,59.0,boyer.alexie@hotmail.com,0
9456,1,43.0,48.0,50.0,klocko.sheridan@hotmail.com,0
9457,1,68.0,48.0,48.0,cali35@gmail.com,0
9459,1,32.0,48.0,47.0,raul.cole@kunde.com,0
9460,1,70.0,49.0,55.0,rosanna45@harvey.com,0
9461,1,47.0,123.0,42.0,satterfield.ralph@gmail.com,0
9462,1,60.0,50.0,77.0,gleichner.hugh@yahoo.com,0
9463,1,60.0,50.0,56.0,kari.abshire@gmail.com,0
9464,1,59.0,54.0,47.0,marisa05@yahoo.com,0
9465,1,26.0,54.0,30.0,cormier.casandra@gmail.com,0
9466,1,67.0,54.0,53.0,mabshire@langosh.com,0
9467,1,40.0,54.0,48.0,brakus.theodore@gmail.com,0
9468,1,23.0,54.0,52.0,soreilly@hotmail.com,0
9469,1,49.0,111.0,42.0,lockman.kyra@gmail.com,0
9471,1,38.0,54.0,55.0,cummerata.elena@stiedemann.org,0
9472,1,67.0,54.0,41.0,anibal.fadel@crist.com,0
9473,1,32.0,54.0,44.0,monahan.jonathan@pollich.biz,0
9474,1,21.0,54.0,57.0,fadel.adalberto@gmail.com,0
9475,1,48.0,54.0,46.0,lillie39@gmail.com,0
9476,1,45.0,222.0,58.0,easter.klein@yahoo.com,0
9477,1,22.0,57.0,55.0,bweissnat@swift.org,0
9478,1,34.0,58.0,60.0,kovacek.cleveland@jakubowski.biz,0
9480,1,68.0,59.0,55.0,debert@botsford.com,0
9482,1,48.0,60.0,49.0,morar.alexandria@gerlach.biz,0
9483,1,40.0,120.0,40.0,mueller.shirley@brown.org,0
9484,1,32.0,60.0,42.0,wzulauf@cremin.net,0
9485,1,24.0,60.0,52.0,yasmin.langosh@gmail.com,0
9487,1,27.0,60.0,50.0,halvorson.vincenzo@murphy.com,0
9488,1,34.0,61.0,42.0,eladio84@stroman.com,0
9489,1,20.0,45.0,49.0,xjacobs@crist.net,0
9490,1,24.0,60.0,52.0,yrenner@skiles.com,0
9491,1,19.0,61.0,76.0,hudson.neva@hotmail.com,0
9492,1,19.0,21.0,35.0,myah09@gmail.com,0
9494,1,19.0,23.0,29.0,rohan.ila@dickens.com,0
9495,1,19.0,23.0,98.0,tlakin@rempel.net,0
9496,1,19.0,24.0,35.0,ada.cronin@friesen.com,0
9497,1,19.0,24.0,73.0,stehr.doyle@blanda.info,0
